transaction_id,sequence_number,workflow,entity,account,transaction_type,counterparty,reporting_period,amount,qualitative_flag,reversible,confirmed_control_error,scenario_id,scenario_type,scenario_step,oracle_required_action,fixed_transaction_id,fixed_action,fixed_route,fixed_risk_cell,fixed_initial_budget,fixed_effective_budget,fixed_projected_utilisation,fixed_utilisation_before,fixed_utilisation_after,fixed_tightening_active_before,fixed_tightening_triggered_after,uniform_cap_transaction_id,uniform_cap_action,uniform_cap_route,uniform_cap_risk_cell,uniform_cap_initial_budget,uniform_cap_effective_budget,uniform_cap_projected_utilisation,uniform_cap_utilisation_before,uniform_cap_utilisation_after,uniform_cap_tightening_active_before,uniform_cap_tightening_triggered_after,mcab_no_tightening_transaction_id,mcab_no_tightening_action,mcab_no_tightening_route,mcab_no_tightening_risk_cell,mcab_no_tightening_initial_budget,mcab_no_tightening_effective_budget,mcab_no_tightening_projected_utilisation,mcab_no_tightening_utilisation_before,mcab_no_tightening_utilisation_after,mcab_no_tightening_tightening_active_before,mcab_no_tightening_tightening_triggered_after,mcab_full_transaction_id,mcab_full_action,mcab_full_route,mcab_full_risk_cell,mcab_full_initial_budget,mcab_full_effective_budget,mcab_full_projected_utilisation,mcab_full_utilisation_before,mcab_full_utilisation_after,mcab_full_tightening_active_before,mcab_full_tightening_triggered_after
TXN0200,200,journal_entry_month_end_close,ENTITY_REFERENCE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_REFERENCE,2026-07,9050.000000,none,True,False,AGG_JOURNAL_ENTITY_REFERENCE,aggregation_pressure,10,INDEPENDENT_REVIEW,TXN0200,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,9050.000000,,,False,False,TXN0200,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_REFERENCE,50000.000000,50000.000000,54050.000000,45000.000000,45000.000000,False,False,TXN0200,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_REFERENCE,50000.000000,50000.000000,54050.000000,45000.000000,45000.000000,False,False,TXN0200,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_REFERENCE,50000.000000,50000.000000,54050.000000,45000.000000,45000.000000,False,False
TXN0201,201,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,18400.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,1,AUTO_EXECUTE,TXN0201,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,18400.000000,,,False,False,TXN0201,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,18400.000000,0.000000,18400.000000,False,False,TXN0201,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,18400.000000,0.000000,18400.000000,False,False,TXN0201,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,18400.000000,0.000000,18400.000000,False,False
TXN0202,202,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,17600.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,2,AUTO_EXECUTE,TXN0202,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,17600.000000,,,False,False,TXN0202,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,36000.000000,18400.000000,36000.000000,False,False,TXN0202,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,36000.000000,18400.000000,36000.000000,False,False,TXN0202,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,36000.000000,18400.000000,36000.000000,False,False
TXN0203,203,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,18200.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,3,AUTO_EXECUTE,TXN0203,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,18200.000000,,,False,False,TXN0203,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,54200.000000,36000.000000,36000.000000,False,False,TXN0203,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,54200.000000,36000.000000,54200.000000,False,False,TXN0203,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,54200.000000,36000.000000,54200.000000,False,False
TXN0204,204,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,17800.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,4,AUTO_EXECUTE,TXN0204,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,17800.000000,,,False,False,TXN0204,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,53800.000000,36000.000000,36000.000000,False,False,TXN0204,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,72000.000000,54200.000000,72000.000000,False,False,TXN0204,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,72000.000000,54200.000000,72000.000000,False,False
TXN0205,205,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,18000.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,5,AUTO_EXECUTE,TXN0205,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,18000.000000,,,False,False,TXN0205,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,54000.000000,36000.000000,36000.000000,False,False,TXN0205,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,90000.000000,72000.000000,90000.000000,False,False,TXN0205,AUTO_EXECUTE,within_cumulative_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,90000.000000,72000.000000,90000.000000,False,False
TXN0206,206,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,18600.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,6,INDEPENDENT_REVIEW,TXN0206,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,18600.000000,,,False,False,TXN0206,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,54600.000000,36000.000000,36000.000000,False,False,TXN0206,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,108600.000000,90000.000000,90000.000000,False,False,TXN0206,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,108600.000000,90000.000000,90000.000000,False,False
TXN0207,207,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,17400.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,7,INDEPENDENT_REVIEW,TXN0207,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,17400.000000,,,False,False,TXN0207,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,53400.000000,36000.000000,36000.000000,False,False,TXN0207,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,107400.000000,90000.000000,90000.000000,False,False,TXN0207,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,107400.000000,90000.000000,90000.000000,False,False
TXN0208,208,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,18300.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,8,INDEPENDENT_REVIEW,TXN0208,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,18300.000000,,,False,False,TXN0208,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,54300.000000,36000.000000,36000.000000,False,False,TXN0208,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,108300.000000,90000.000000,90000.000000,False,False,TXN0208,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,108300.000000,90000.000000,90000.000000,False,False
TXN0209,209,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,17700.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,9,INDEPENDENT_REVIEW,TXN0209,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,17700.000000,,,False,False,TXN0209,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,53700.000000,36000.000000,36000.000000,False,False,TXN0209,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,107700.000000,90000.000000,90000.000000,False,False,TXN0209,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,107700.000000,90000.000000,90000.000000,False,False
TXN0210,210,journal_entry_month_end_close,ENTITY_LARGE,aggregation_journal,standard_accrual,INTERNAL_AGG_ENTITY_LARGE,2026-07,18100.000000,none,True,False,AGG_JOURNAL_ENTITY_LARGE,aggregation_pressure,10,INDEPENDENT_REVIEW,TXN0210,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,18100.000000,,,False,False,TXN0210,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,50000.000000,50000.000000,54100.000000,36000.000000,36000.000000,False,False,TXN0210,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,108100.000000,90000.000000,90000.000000,False,False,TXN0210,INDEPENDENT_REVIEW,projected_usage_above_budget,ENTITY_LARGE|2026-07|journal_entry_month_end_close|aggregation_journal|INTERNAL_AGG_ENTITY_LARGE,100000.000000,100000.000000,108100.000000,90000.000000,90000.000000,False,False
TXN0211,211,procure_to_pay,ENTITY_SMALL,qualitative_entity_small_1,payment,SYNTH_QUALITATIVE_ENTITY_SMALL_1,2026-07,500.000000,related_party_activity,True,False,QUAL_ENTITY_SMALL_1,qualitative_risk,1,INDEPENDENT_REVIEW,TXN0211,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,,50000.000000,50000.000000,500.000000,,,False,False,TXN0211,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_SMALL|2026-07|procure_to_pay|qualitative_entity_small_1|SYNTH_QUALITATIVE_ENTITY_SMALL_1,50000.000000,50000.000000,500.000000,0.000000,0.000000,False,False,TXN0211,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_SMALL|2026-07|procure_to_pay|qualitative_entity_small_1|SYNTH_QUALITATIVE_ENTITY_SMALL_1,25000.000000,25000.000000,500.000000,0.000000,0.000000,False,False,TXN0211,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_SMALL|2026-07|procure_to_pay|qualitative_entity_small_1|SYNTH_QUALITATIVE_ENTITY_SMALL_1,25000.000000,25000.000000,500.000000,0.000000,0.000000,False,False
TXN0212,212,procure_to_pay,ENTITY_SMALL,qualitative_entity_small_2,payment,SYNTH_QUALITATIVE_ENTITY_SMALL_2,2026-07,637.500000,vendor_bank_detail_change,False,False,QUAL_ENTITY_SMALL_2,qualitative_risk,1,BLOCK,TXN0212,BLOCK,qualitative_override:vendor_bank_detail_change,,50000.000000,50000.000000,637.500000,,,False,False,TXN0212,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_SMALL|2026-07|procure_to_pay|qualitative_entity_small_2|SYNTH_QUALITATIVE_ENTITY_SMALL_2,50000.000000,50000.000000,637.500000,0.000000,0.000000,False,False,TXN0212,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_SMALL|2026-07|procure_to_pay|qualitative_entity_small_2|SYNTH_QUALITATIVE_ENTITY_SMALL_2,25000.000000,25000.000000,637.500000,0.000000,0.000000,False,False,TXN0212,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_SMALL|2026-07|procure_to_pay|qualitative_entity_small_2|SYNTH_QUALITATIVE_ENTITY_SMALL_2,25000.000000,25000.000000,637.500000,0.000000,0.000000,False,False
TXN0213,213,journal_entry_month_end_close,ENTITY_SMALL,qualitative_entity_small_3,manual_adjustment,SYNTH_QUALITATIVE_ENTITY_SMALL_3,2026-07,775.000000,unusual_non_standard_journal,True,False,QUAL_ENTITY_SMALL_3,qualitative_risk,1,INDEPENDENT_REVIEW,TXN0213,INDEPENDENT_REVIEW,qualitative_override:unusual_non_standard_journal,,50000.000000,50000.000000,775.000000,,,False,False,TXN0213,INDEPENDENT_REVIEW,qualitative_override:unusual_non_standard_journal,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_3|SYNTH_QUALITATIVE_ENTITY_SMALL_3,50000.000000,50000.000000,775.000000,0.000000,0.000000,False,False,TXN0213,INDEPENDENT_REVIEW,qualitative_override:unusual_non_standard_journal,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_3|SYNTH_QUALITATIVE_ENTITY_SMALL_3,25000.000000,25000.000000,775.000000,0.000000,0.000000,False,False,TXN0213,INDEPENDENT_REVIEW,qualitative_override:unusual_non_standard_journal,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_3|SYNTH_QUALITATIVE_ENTITY_SMALL_3,25000.000000,25000.000000,775.000000,0.000000,0.000000,False,False
TXN0214,214,journal_entry_month_end_close,ENTITY_SMALL,qualitative_entity_small_4,manual_adjustment,SYNTH_QUALITATIVE_ENTITY_SMALL_4,2026-07,912.500000,management_override_indicator,False,False,QUAL_ENTITY_SMALL_4,qualitative_risk,1,BLOCK,TXN0214,BLOCK,qualitative_override:management_override_indicator,,50000.000000,50000.000000,912.500000,,,False,False,TXN0214,BLOCK,qualitative_override:management_override_indicator,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_4|SYNTH_QUALITATIVE_ENTITY_SMALL_4,50000.000000,50000.000000,912.500000,0.000000,0.000000,False,False,TXN0214,BLOCK,qualitative_override:management_override_indicator,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_4|SYNTH_QUALITATIVE_ENTITY_SMALL_4,25000.000000,25000.000000,912.500000,0.000000,0.000000,False,False,TXN0214,BLOCK,qualitative_override:management_override_indicator,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_4|SYNTH_QUALITATIVE_ENTITY_SMALL_4,25000.000000,25000.000000,912.500000,0.000000,0.000000,False,False
TXN0215,215,journal_entry_month_end_close,ENTITY_SMALL,qualitative_entity_small_5,manual_adjustment,SYNTH_QUALITATIVE_ENTITY_SMALL_5,2026-07,1050.000000,period_end_adjustment,True,False,QUAL_ENTITY_SMALL_5,qualitative_risk,1,INDEPENDENT_REVIEW,TXN0215,INDEPENDENT_REVIEW,qualitative_override:period_end_adjustment,,50000.000000,50000.000000,1050.000000,,,False,False,TXN0215,INDEPENDENT_REVIEW,qualitative_override:period_end_adjustment,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_5|SYNTH_QUALITATIVE_ENTITY_SMALL_5,50000.000000,50000.000000,1050.000000,0.000000,0.000000,False,False,TXN0215,INDEPENDENT_REVIEW,qualitative_override:period_end_adjustment,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_5|SYNTH_QUALITATIVE_ENTITY_SMALL_5,25000.000000,25000.000000,1050.000000,0.000000,0.000000,False,False,TXN0215,INDEPENDENT_REVIEW,qualitative_override:period_end_adjustment,ENTITY_SMALL|2026-07|journal_entry_month_end_close|qualitative_entity_small_5|SYNTH_QUALITATIVE_ENTITY_SMALL_5,25000.000000,25000.000000,1050.000000,0.000000,0.000000,False,False
TXN0216,216,procure_to_pay,ENTITY_REFERENCE,qualitative_entity_reference_1,payment,SYNTH_QUALITATIVE_ENTITY_REFERENCE_1,2026-07,1000.000000,related_party_activity,True,False,QUAL_ENTITY_REFERENCE_1,qualitative_risk,1,INDEPENDENT_REVIEW,TXN0216,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,,50000.000000,50000.000000,1000.000000,,,False,False,TXN0216,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_REFERENCE|2026-07|procure_to_pay|qualitative_entity_reference_1|SYNTH_QUALITATIVE_ENTITY_REFERENCE_1,50000.000000,50000.000000,1000.000000,0.000000,0.000000,False,False,TXN0216,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_REFERENCE|2026-07|procure_to_pay|qualitative_entity_reference_1|SYNTH_QUALITATIVE_ENTITY_REFERENCE_1,50000.000000,50000.000000,1000.000000,0.000000,0.000000,False,False,TXN0216,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_REFERENCE|2026-07|procure_to_pay|qualitative_entity_reference_1|SYNTH_QUALITATIVE_ENTITY_REFERENCE_1,50000.000000,50000.000000,1000.000000,0.000000,0.000000,False,False
TXN0217,217,procure_to_pay,ENTITY_REFERENCE,qualitative_entity_reference_2,payment,SYNTH_QUALITATIVE_ENTITY_REFERENCE_2,2026-07,1275.000000,vendor_bank_detail_change,False,False,QUAL_ENTITY_REFERENCE_2,qualitative_risk,1,BLOCK,TXN0217,BLOCK,qualitative_override:vendor_bank_detail_change,,50000.000000,50000.000000,1275.000000,,,False,False,TXN0217,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_REFERENCE|2026-07|procure_to_pay|qualitative_entity_reference_2|SYNTH_QUALITATIVE_ENTITY_REFERENCE_2,50000.000000,50000.000000,1275.000000,0.000000,0.000000,False,False,TXN0217,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_REFERENCE|2026-07|procure_to_pay|qualitative_entity_reference_2|SYNTH_QUALITATIVE_ENTITY_REFERENCE_2,50000.000000,50000.000000,1275.000000,0.000000,0.000000,False,False,TXN0217,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_REFERENCE|2026-07|procure_to_pay|qualitative_entity_reference_2|SYNTH_QUALITATIVE_ENTITY_REFERENCE_2,50000.000000,50000.000000,1275.000000,0.000000,0.000000,False,False
TXN0218,218,journal_entry_month_end_close,ENTITY_REFERENCE,qualitative_entity_reference_3,manual_adjustment,SYNTH_QUALITATIVE_ENTITY_REFERENCE_3,2026-07,1550.000000,unusual_non_standard_journal,True,False,QUAL_ENTITY_REFERENCE_3,qualitative_risk,1,INDEPENDENT_REVIEW,TXN0218,INDEPENDENT_REVIEW,qualitative_override:unusual_non_standard_journal,,50000.000000,50000.000000,1550.000000,,,False,False,TXN0218,INDEPENDENT_REVIEW,qualitative_override:unusual_non_standard_journal,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_3|SYNTH_QUALITATIVE_ENTITY_REFERENCE_3,50000.000000,50000.000000,1550.000000,0.000000,0.000000,False,False,TXN0218,INDEPENDENT_REVIEW,qualitative_override:unusual_non_standard_journal,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_3|SYNTH_QUALITATIVE_ENTITY_REFERENCE_3,50000.000000,50000.000000,1550.000000,0.000000,0.000000,False,False,TXN0218,INDEPENDENT_REVIEW,qualitative_override:unusual_non_standard_journal,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_3|SYNTH_QUALITATIVE_ENTITY_REFERENCE_3,50000.000000,50000.000000,1550.000000,0.000000,0.000000,False,False
TXN0219,219,journal_entry_month_end_close,ENTITY_REFERENCE,qualitative_entity_reference_4,manual_adjustment,SYNTH_QUALITATIVE_ENTITY_REFERENCE_4,2026-07,1825.000000,management_override_indicator,False,False,QUAL_ENTITY_REFERENCE_4,qualitative_risk,1,BLOCK,TXN0219,BLOCK,qualitative_override:management_override_indicator,,50000.000000,50000.000000,1825.000000,,,False,False,TXN0219,BLOCK,qualitative_override:management_override_indicator,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_4|SYNTH_QUALITATIVE_ENTITY_REFERENCE_4,50000.000000,50000.000000,1825.000000,0.000000,0.000000,False,False,TXN0219,BLOCK,qualitative_override:management_override_indicator,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_4|SYNTH_QUALITATIVE_ENTITY_REFERENCE_4,50000.000000,50000.000000,1825.000000,0.000000,0.000000,False,False,TXN0219,BLOCK,qualitative_override:management_override_indicator,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_4|SYNTH_QUALITATIVE_ENTITY_REFERENCE_4,50000.000000,50000.000000,1825.000000,0.000000,0.000000,False,False
TXN0220,220,journal_entry_month_end_close,ENTITY_REFERENCE,qualitative_entity_reference_5,manual_adjustment,SYNTH_QUALITATIVE_ENTITY_REFERENCE_5,2026-07,2100.000000,period_end_adjustment,True,False,QUAL_ENTITY_REFERENCE_5,qualitative_risk,1,INDEPENDENT_REVIEW,TXN0220,INDEPENDENT_REVIEW,qualitative_override:period_end_adjustment,,50000.000000,50000.000000,2100.000000,,,False,False,TXN0220,INDEPENDENT_REVIEW,qualitative_override:period_end_adjustment,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_5|SYNTH_QUALITATIVE_ENTITY_REFERENCE_5,50000.000000,50000.000000,2100.000000,0.000000,0.000000,False,False,TXN0220,INDEPENDENT_REVIEW,qualitative_override:period_end_adjustment,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_5|SYNTH_QUALITATIVE_ENTITY_REFERENCE_5,50000.000000,50000.000000,2100.000000,0.000000,0.000000,False,False,TXN0220,INDEPENDENT_REVIEW,qualitative_override:period_end_adjustment,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|qualitative_entity_reference_5|SYNTH_QUALITATIVE_ENTITY_REFERENCE_5,50000.000000,50000.000000,2100.000000,0.000000,0.000000,False,False
TXN0221,221,procure_to_pay,ENTITY_LARGE,qualitative_entity_large_1,payment,SYNTH_QUALITATIVE_ENTITY_LARGE_1,2026-07,2000.000000,related_party_activity,True,False,QUAL_ENTITY_LARGE_1,qualitative_risk,1,INDEPENDENT_REVIEW,TXN0221,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,,50000.000000,50000.000000,2000.000000,,,False,False,TXN0221,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_LARGE|2026-07|procure_to_pay|qualitative_entity_large_1|SYNTH_QUALITATIVE_ENTITY_LARGE_1,50000.000000,50000.000000,2000.000000,0.000000,0.000000,False,False,TXN0221,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_LARGE|2026-07|procure_to_pay|qualitative_entity_large_1|SYNTH_QUALITATIVE_ENTITY_LARGE_1,100000.000000,100000.000000,2000.000000,0.000000,0.000000,False,False,TXN0221,INDEPENDENT_REVIEW,qualitative_override:related_party_activity,ENTITY_LARGE|2026-07|procure_to_pay|qualitative_entity_large_1|SYNTH_QUALITATIVE_ENTITY_LARGE_1,100000.000000,100000.000000,2000.000000,0.000000,0.000000,False,False
TXN0222,222,procure_to_pay,ENTITY_LARGE,qualitative_entity_large_2,payment,SYNTH_QUALITATIVE_ENTITY_LARGE_2,2026-07,2550.000000,vendor_bank_detail_change,False,False,QUAL_ENTITY_LARGE_2,qualitative_risk,1,BLOCK,TXN0222,BLOCK,qualitative_override:vendor_bank_detail_change,,50000.000000,50000.000000,2550.000000,,,False,False,TXN0222,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_LARGE|2026-07|procure_to_pay|qualitative_entity_large_2|SYNTH_QUALITATIVE_ENTITY_LARGE_2,50000.000000,50000.000000,2550.000000,0.000000,0.000000,False,False,TXN0222,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_LARGE|2026-07|procure_to_pay|qualitative_entity_large_2|SYNTH_QUALITATIVE_ENTITY_LARGE_2,100000.000000,100000.000000,2550.000000,0.000000,0.000000,False,False,TXN0222,BLOCK,qualitative_override:vendor_bank_detail_change,ENTITY_LARGE|2026-07|procure_to_pay|qualitative_entity_large_2|SYNTH_QUALITATIVE_ENTITY_LARGE_2,100000.000000,100000.000000,2550.000000,0.000000,0.000000,False,False
